uid,month,loan_sum
51333,2016-11,5.58413701
51338,2016-11,4.8616016
51339,2016-11,4.292650699
51343,2016-11,4.723016822
51351,2016-11,5.836040761
51354,2016-11,4.292650699
51358,2016-11,5.722768363
51359,2016-11,6.292054527
51362,2016-11,6.014774739
51364,2016-11,5.722768363
51366,2016-11,5.07059257
51385,2016-11,6.362466936
51404,2016-11,5.657311097
51405,2016-11,6.584074882
51406,2016-11,6.584074882
51408,2016-11,4.723016822
51409,2016-11,6.292054527
51415,2016-11,4.723016822
51416,2016-11,5.621800638
51419,2016-11,6.059707383
51423,2016-11,6.153413856
51425,2016-11,5.415684509
51431,2016-11,6.05244065
51437,2016-11,7.153389004
51439,2016-11,5.292153929
51453,2016-11,6.153413856
51454,2016-11,5.899944587
51459,2016-11,4.723016822
51468,2016-11,4.723016822
51472,2016-11,5.722768363
51483,2016-11,5.292153929
51484,2016-11,4.723016822
51486,2016-11,5.657311097
51492,2016-11,6.153413856
51493,2016-11,6.153413856
51495,2016-11,5.722768363
51521,2016-11,5.58413701
51523,2016-11,5.405415974
51524,2016-11,4.723016822
51525,2016-11,5.226703564
51527,2016-11,5.722768363
51528,2016-11,6.121545176
51530,2016-11,4.8616016
51533,2016-11,5.722768363
51535,2016-11,5.501180385
51541,2016-11,6.153413856
51543,2016-11,4.292650699
51555,2016-11,3.862594545
51565,2016-11,5.657311097
51566,2016-11,6.455064875
51567,2016-11,6.292054527
51570,2016-11,5.45514134
51572,2016-11,6.212630577
51580,2016-11,5.836040761
51586,2016-11,5.552270782
51587,2016-11,6.405333138
51593,2016-11,4.723016822
51600,2016-11,5.885770109
51613,2016-11,5.153538105
51626,2016-11,5.292153929
51627,2016-11,6.198347043
51628,2016-11,5.885770109
51633,2016-11,6.292054527
51635,2016-11,6.05244065
51638,2016-11,4.154158974
51640,2016-11,6.584074882
51651,2016-11,5.501180385
51653,2016-11,6.292054527
51655,2016-11,5.266794974
51656,2016-11,5.292153929
51664,2016-11,5.292153929
51677,2016-11,5.405415974
51684,2016-11,5.722768363
51687,2016-11,6.292054527
51688,2016-11,5.753080438
51692,2016-11,5.722768363
51693,2016-11,6.405333138
51697,2016-11,5.351362178
51709,2016-11,5.931812567
51727,2016-11,6.697355045
51732,2016-11,4.544373396
51736,2016-11,3.862594545
51757,2016-11,5.292153929
51760,2016-11,6.087953139
51763,2016-11,5.351362178
51771,2016-11,5.501180385
51775,2016-11,4.723016822
51776,2016-11,4.292650699
51786,2016-11,6.153413856
51788,2016-11,6.05244065
51801,2016-11,4.544373396
51805,2016-11,5.885770109
51813,2016-11,6.153413856
51814,2016-11,6.266691431
51820,2016-11,5.722768363
51827,2016-11,5.722768363
51839,2016-11,4.974842946
51842,2016-11,6.232091451
51843,2016-11,5.722768363
51854,2016-11,6.05244065
51858,2016-11,4.885961244
51861,2016-11,4.292650699
51863,2016-11,6.153413856
51876,2016-11,5.58413701
51878,2016-11,5.405415974
51879,2016-11,6.153413856
51880,2016-11,5.722768363
51881,2016-11,4.723016822
51889,2016-11,6.014774739
51898,2016-11,5.153538105
51900,2016-11,5.292153929
51901,2016-11,4.974842946
51903,2016-11,4.723016822
51908,2016-11,5.07059257
51916,2016-11,7.0376172
51927,2016-11,5.722768363
51934,2016-11,6.087953139
51935,2016-11,5.722768363
51939,2016-11,5.722768363
51941,2016-11,5.405415974
51942,2016-11,6.153413856
51943,2016-11,5.351362178
51946,2016-11,5.405415974
51954,2016-11,5.405415974
51955,2016-11,4.723016822
51963,2016-11,6.405333138
51969,2016-11,4.723016822
51973,2016-11,6.153413856
51974,2016-11,6.014774739
51975,2016-11,5.781982259
51976,2016-11,6.653099861
51982,2016-11,5.501180385
51988,2016-11,6.31642277
51991,2016-11,5.405415974
51996,2016-11,5.54404215
52010,2016-11,6.483098934
52016,2016-11,5.153538105
52019,2016-11,4.723016822
52031,2016-11,6.316422771
52040,2016-11,5.836040761
52046,2016-11,6.087953139
52049,2016-11,5.292153929
52056,2016-11,5.97467729
52061,2016-11,4.544373396
52062,2016-11,4.723016822
52067,2016-11,4.974842946
52070,2016-11,5.58413701
52078,2016-11,6.464550799
52084,2016-11,5.931812567
52086,2016-11,3.862594545
52092,2016-11,4.723016822
52100,2016-11,5.584137011
52103,2016-11,5.384355326
52105,2016-11,4.657587153
52109,2016-11,5.657311097
52116,2016-11,3.862594545
52121,2016-11,5.885770109
52126,2016-11,4.292650699
52127,2016-11,6.470173609
52129,2016-11,5.58413701
52134,2016-11,5.722768363
52135,2016-11,5.501180385
52138,2016-11,5.931812567
52142,2016-11,5.909217723
52147,2016-11,5.657311097
52148,2016-11,5.657311097
52150,2016-11,5.292153929
52165,2016-11,6.212630577
52168,2016-11,6.362466936
52175,2016-11,5.722768363
52196,2016-11,5.405415974
52199,2016-11,5.08809119
52201,2016-11,4.292650699
52202,2016-11,6.006959593
52205,2016-11,6.885731874
52213,2016-11,5.292153929
52214,2016-11,6.316422771
52215,2016-11,5.97467729
52220,2016-11,4.292650699
52221,2016-11,5.153538105
52233,2016-11,4.544373396
52237,2016-11,6.405333138
52239,2016-11,4.974842946
52240,2016-11,6.014774739
52241,2016-11,4.292650699
52245,2016-11,4.723016822
52247,2016-11,6.279502386
52248,2016-11,4.544373396
52251,2016-11,6.240248782
52256,2016-11,4.723016822
52259,2016-11,4.292650699
52260,2016-11,5.9536145
52261,2016-11,5.781982259
52263,2016-11,6.264097235
52264,2016-11,5.885770109
52268,2016-11,6.483098934
52269,2016-11,6.153413856
52273,2016-11,6.362466936
52276,2016-11,5.584137011
52283,2016-11,5.501180385
52293,2016-11,5.08809119
52304,2016-11,5.292153929
52308,2016-11,4.8616016
52311,2016-11,6.441536474
52314,2016-11,5.621800638
52321,2016-11,6.483098934
52324,2016-11,5.710216983
52326,2016-11,4.455523524
52328,2016-11,4.723016822
52329,2016-11,4.292650699
52331,2016-11,4.809815297
52336,2016-11,5.722768363
52339,2016-11,3.862594545
52340,2016-11,6.543975879
52343,2016-11,5.690901317
52345,2016-11,5.97467729
52346,2016-11,5.292153929
52347,2016-11,6.153413856
52349,2016-11,6.05244065
52354,2016-11,6.266691431
52365,2016-11,6.415603031
52373,2016-11,6.394890639
52384,2016-11,4.544373396
52393,2016-11,6.121545176
52395,2016-11,5.836040761
52398,2016-11,6.153413856
52410,2016-11,5.292153929
52414,2016-11,6.153413856
52419,2016-11,5.722768363
52421,2016-11,5.584137011
52425,2016-11,6.781937074
52436,2016-11,6.240248782
52442,2016-11,5.292153929
52443,2016-11,6.781937074
52446,2016-11,6.153413856
52447,2016-11,5.425786096
52453,2016-11,4.292650699
52463,2016-11,4.974842946
52468,2016-11,5.657311097
52469,2016-11,5.501180385
52473,2016-11,7.201207127
52475,2016-11,5.45514134
52485,2016-11,6.266691431
52486,2016-11,5.58413701
52488,2016-11,5.836040761
52489,2016-11,5.58413701
52491,2016-11,6.811713393
52501,2016-11,5.670965858
52502,2016-11,4.723016822
52503,2016-11,6.153413856
52504,2016-11,5.153538105
52509,2016-11,5.405415974
52510,2016-11,5.292153929
52512,2016-11,5.58413701
52515,2016-11,6.153413856
52517,2016-11,5.931812567
52521,2016-11,4.071302059
52527,2016-11,6.770536322
52533,2016-11,3.862594545
52535,2016-11,5.54404215
52536,2016-11,5.584137011
52543,2016-11,6.684274102
52553,2016-11,5.425786096
52559,2016-11,5.614448346
52570,2016-11,6.153413856
52572,2016-11,5.501180385
52576,2016-11,6.153413856
52591,2016-11,5.621800638
52596,2016-11,6.087953139
52598,2016-11,6.153413856
52599,2016-11,6.584074882
52603,2016-11,5.292153929
52605,2016-11,4.974842946
52609,2016-11,4.292650699
52622,2016-11,4.8616016
52624,2016-11,6.584074882
52634,2016-11,5.722768363
52638,2016-11,4.8616016
52640,2016-11,5.657311097
52642,2016-11,5.793176777
52648,2016-11,5.97467729
52659,2016-11,5.405415974
52662,2016-11,4.723016822
52670,2016-11,5.153538105
52672,2016-11,6.445431881
52673,2016-11,5.74113247
52674,2016-11,6.464550799
52675,2016-11,4.974842946
52676,2016-11,5.405415974
52683,2016-11,5.584137011
52686,2016-11,5.722768363
52690,2016-11,5.483172026
52691,2016-11,4.691162849
52694,2016-11,5.405415974
52698,2016-11,4.723016822
52701,2016-11,5.836040761
52707,2016-11,6.153413856
52720,2016-11,5.292153929
52722,2016-11,5.722768363
52731,2016-11,4.995209729
52732,2016-11,4.544373396
52745,2016-11,5.722768363
52763,2016-11,5.292153929
52768,2016-11,6.464550799
52775,2016-11,6.80412957
52780,2016-11,6.362466936
52781,2016-11,6.885731874
52783,2016-11,6.830799942
52785,2016-11,6.518612438
52797,2016-11,5.292153929
52799,2016-11,5.722768363
52810,2016-11,5.931812567
52817,2016-11,5.292153929
52819,2016-11,5.722768363
52825,2016-11,5.722768363
52827,2016-11,4.974842946
52832,2016-11,4.723016822
52833,2016-11,5.722768363
52861,2016-11,6.153413856
52870,2016-11,6.537312885
52878,2016-11,6.153413856
52882,2016-11,5.425786096
52887,2016-11,5.97467729
52888,2016-11,6.722718659
52893,2016-11,6.153413856
52897,2016-11,5.405415974
52900,2016-11,4.723016822
52906,2016-11,5.58413701
52911,2016-11,5.405415974
52923,2016-11,5.97467729
52928,2016-11,5.684326978
52929,2016-11,6.153413856
52934,2016-11,5.657311097
52937,2016-11,4.723016822
52939,2016-11,5.552270782
52942,2016-11,6.289564303
52946,2016-11,5.153538105
52948,2016-11,5.885770109
52954,2016-11,5.226703564
52955,2016-11,5.885770109
52961,2016-11,5.58413701
52980,2016-11,4.723016822
52981,2016-11,6.509922541
52987,2016-11,5.501180385
52988,2016-11,5.722768363
52990,2016-11,5.97467729
52992,2016-11,4.836247821
52995,2016-11,6.722718659
52996,2016-11,6.33987127
52997,2016-11,5.885770109
52998,2016-11,5.501180385
52999,2016-11,5.292153929
53000,2016-11,4.292650699
53008,2016-11,3.862594545
53011,2016-11,5.722768363
53016,2016-11,4.974842946
53020,2016-11,5.405415974
53025,2016-11,5.07059257
53034,2016-11,4.723016822
53036,2016-11,5.292153929
53055,2016-11,5.781982259
53064,2016-11,6.014774739
53069,2016-11,5.885770109
53071,2016-11,4.292650699
53081,2016-11,5.722768363
53095,2016-11,6.65725587
53099,2016-11,6.153413856
53104,2016-11,5.931812567
53108,2016-11,5.97467729
53109,2016-11,6.501109382
53113,2016-11,6.153413856
53117,2016-11,3.862594545
53121,2016-11,5.836040761
53122,2016-11,3.862594545
53128,2016-11,6.292054527
53129,2016-11,5.931812567
53130,2016-11,5.584137011
53138,2016-11,6.153413856
53147,2016-11,5.405415974
53148,2016-11,6.014774739
53151,2016-11,5.690901317
53157,2016-11,4.292650699
53161,2016-11,4.974842946
53162,2016-11,5.226703564
53169,2016-11,5.97467729
53179,2016-11,4.723016822
53180,2016-11,5.781982259
53181,2016-11,4.974842946
53183,2016-11,5.384355326
53193,2016-11,6.292054527
53196,2016-11,4.292650699
53200,2016-11,6.131278573
53204,2016-11,5.722768363
53208,2016-11,6.087953139
53222,2016-11,5.722768363
53224,2016-11,6.153413856
53226,2016-11,5.292153929
53227,2016-11,6.070450575
53228,2016-11,5.722768363
53238,2016-11,4.809815297
53239,2016-11,5.153538105
53240,2016-11,5.931812567
53241,2016-11,5.351362178
53245,2016-11,5.722768363
53247,2016-11,5.584137011
53248,2016-11,3.862594545
53250,2016-11,6.153413856
53261,2016-11,4.723016822
53262,2016-11,3.862594545
53266,2016-11,5.584137011
53271,2016-11,4.885961244
53274,2016-11,5.501180385
53275,2016-11,5.292153929
53286,2016-11,6.814935479
53288,2016-11,4.292650699
53292,2016-11,4.40582999
53293,2016-11,5.722768363
53300,2016-11,3.862594545
53302,2016-11,5.722768363
53305,2016-11,5.58413701
53306,2016-11,6.014774739
53308,2016-11,5.722768363
53309,2016-11,5.292153929
53317,2016-11,3.862594545
53318,2016-11,6.405333138
53319,2016-11,4.544373396
53323,2016-11,6.05244065
53329,2016-11,5.292153929
53330,2016-11,6.05244065
53332,2016-11,5.584137011
53333,2016-11,5.781982259
53337,2016-11,5.836040761
53343,2016-11,5.584137011
53347,2016-11,4.154158974
53364,2016-11,5.292153929
53376,2016-11,5.722768363
53378,2016-11,5.226703564
53382,2016-11,6.495760851
53384,2016-11,5.722768363
53387,2016-11,6.629009151
53392,2016-11,5.722768363
53398,2016-11,6.44348723
53399,2016-11,6.83599934
53402,2016-11,5.226703564
53405,2016-11,6.796452035
53407,2016-11,6.483098934
53408,2016-11,5.339963309
53412,2016-11,4.974842946
53415,2016-11,4.8616016
53419,2016-11,6.153413856
53420,2016-11,6.584074882
53422,2016-11,6.153413856
53423,2016-11,6.186678986
53425,2016-11,4.995209729
53428,2016-11,5.45514134
53429,2016-11,5.226703564
53430,2016-11,5.584137011
53439,2016-11,5.445509541
53446,2016-11,5.931812567
53451,2016-11,5.97467729
53462,2016-11,6.014774739
53464,2016-11,5.292153929
53475,2016-11,4.292650699
53478,2016-11,4.544373396
53489,2016-11,5.781982259
53492,2016-11,6.014774739
53493,2016-11,3.862594545
53500,2016-11,4.974842946
53501,2016-11,5.153538105
53504,2016-11,5.292153929
53512,2016-11,5.722768363
53516,2016-11,6.014774739
53518,2016-11,5.722768363
53524,2016-11,6.05244065
53539,2016-11,4.782208137
53550,2016-11,6.266691431
53552,2016-11,5.58413701
53554,2016-11,5.584137011
53555,2016-11,5.722768363
53557,2016-11,6.153413856
53565,2016-11,5.304455557
53575,2016-11,6.931777064
53581,2016-11,5.758969354
53597,2016-11,5.405415974
53602,2016-11,5.292153929
53605,2016-11,6.030116174
53615,2016-11,5.153538105
53618,2016-11,6.153413856
53619,2016-11,5.292153929
53629,2016-11,5.722768363
53633,2016-11,5.97467729
53635,2016-11,6.83599934
53645,2016-11,3.862594545
53647,2016-11,5.846310145
53660,2016-11,6.014774739
53662,2016-11,5.137811248
53666,2016-11,5.97467729
53667,2016-11,6.697355045
53668,2016-11,6.445431881
53685,2016-11,5.153538105
53692,2016-11,5.722768363
53696,2016-11,5.97467729
53701,2016-11,5.58413701
53702,2016-11,5.292153929
53705,2016-11,6.05244065
53711,2016-11,5.722768363
53713,2016-11,5.279603816
53714,2016-11,6.250961257
53715,2016-11,6.425705932
53717,2016-11,6.153413856
53718,2016-11,4.292650699
53721,2016-11,6.131278573
53734,2016-11,5.690901317
53757,2016-11,6.697355045
53763,2016-11,6.483098934
53770,2016-11,4.723016822
53778,2016-11,6.722718659
53784,2016-11,4.544373396
53788,2016-11,4.544373396
53792,2016-11,6.304358104
53794,2016-11,6.83599934
53797,2016-11,4.292650699
53799,2016-11,4.723016822
53800,2016-11,5.105110467
53801,2016-11,5.885770109
53803,2016-11,5.584137011
53807,2016-11,5.722768363
53814,2016-11,4.723016822
53818,2016-11,5.292153929
53819,2016-11,6.770536322
53821,2016-11,5.292153929
53824,2016-11,6.05244065
53825,2016-11,4.071302059
53829,2016-11,5.722768363
53833,2016-11,6.153413856
53835,2016-11,4.723016822
53845,2016-11,5.153538105
53855,2016-11,5.722768363
53868,2016-11,5.292153929
53870,2016-11,6.292054527
53877,2016-11,5.58413701
53884,2016-11,6.292054527
53885,2016-11,5.781982259
53901,2016-11,4.292650699
53906,2016-11,6.83599934
53912,2016-11,6.405333138
53915,2016-11,5.45514134
53917,2016-11,5.415684509
53920,2016-11,6.066890111
53923,2016-11,3.862594545
53924,2016-11,5.292153929
53927,2016-11,5.405415974
53931,2016-11,6.266691431
53938,2016-11,4.544373396
53948,2016-11,6.405333138
53951,2016-11,4.974842946
53953,2016-11,3.862594545
53954,2016-11,5.584137011
53955,2016-11,6.05244065
53959,2016-11,5.292153929
53971,2016-11,5.836040761
53982,2016-11,6.153413856
53984,2016-11,5.292153929
53986,2016-11,5.885770109
53988,2016-11,6.584074882
53999,2016-11,5.722768363
54009,2016-11,5.97467729
54018,2016-11,5.722768363
54019,2016-11,5.781982259
54031,2016-11,6.405333138
54032,2016-11,5.722768363
54035,2016-11,5.722768363
54039,2016-11,5.97467729
54040,2016-11,4.974842946
54043,2016-11,5.931812567
54044,2016-11,5.351362178
54049,2016-11,5.629066946
54054,2016-11,5.384355326
54061,2016-11,6.982873766
54064,2016-11,5.292153929
54066,2016-11,5.781982259
54071,2016-11,6.722718659
54072,2016-11,4.351813812
54073,2016-11,6.05244065
54074,2016-11,5.710216983
54075,2016-11,6.014774739
54078,2016-11,6.014774739
54082,2016-11,3.862594545
54087,2016-11,5.931812567
54091,2016-11,5.08809119
54093,2016-11,5.405415974
54105,2016-11,6.153413856
54106,2016-11,3.862594545
54113,2016-11,5.292153929
54115,2016-11,6.266691431
54116,2016-11,4.544373396
54122,2016-11,5.07059257
54132,2016-11,4.974842946
54134,2016-11,4.292650699
54136,2016-11,5.292153929
54137,2016-11,6.266691431
54140,2016-11,5.584137011
54144,2016-11,4.974842946
54145,2016-11,6.846269403
54146,2016-11,3.862594545
54148,2016-11,6.104976146
54155,2016-11,4.723016822
54162,2016-11,4.723016822
54168,2016-11,5.978805502
54174,2016-11,5.08809119
54175,2016-11,4.292650699
54180,2016-11,6.405333138
54187,2016-11,5.473968259
54192,2016-11,4.974842946
54204,2016-11,4.723016822
54205,2016-11,5.292153929
54208,2016-11,6.240248782
54223,2016-11,5.292153929
54224,2016-11,6.982873766
54233,2016-11,5.292153929
54234,2016-11,6.279502386
54241,2016-11,4.782208137
54247,2016-11,4.723016822
54248,2016-11,6.014774739
54252,2016-11,5.45514134
54259,2016-11,4.723016822
54260,2016-11,4.723016822
54265,2016-11,5.45514134
54268,2016-11,5.781982259
54270,2016-11,5.657311097
54285,2016-11,5.931812567
54298,2016-11,5.153538105
54310,2016-11,5.657311097
54315,2016-11,5.722768363
54317,2016-11,5.931812567
54319,2016-11,6.153413856
54331,2016-11,5.781982259
54336,2016-11,5.405415974
54343,2016-11,5.405415974
54356,2016-11,6.153413856
54358,2016-11,5.212743531
54371,2016-11,5.292153929
54375,2016-11,5.657311097
54382,2016-11,5.83084171
54387,2016-11,5.58413701
54390,2016-11,6.405333138
54394,2016-11,6.65725587
54398,2016-11,3.862594545
54403,2016-11,6.014774739
54406,2016-11,5.83084171
54407,2016-11,5.121675962
54411,2016-11,4.544373396
54412,2016-11,5.292153929
54413,2016-11,6.121545176
54418,2016-11,5.722768363
54423,2016-11,5.885770109
54424,2016-11,6.05244065
54426,2016-11,4.723016822
54441,2016-11,5.722768363
54442,2016-11,5.885770109
54449,2016-11,5.584137011
54452,2016-11,5.266794974
54454,2016-11,5.584137011
54457,2016-11,5.781982259
54466,2016-11,7.577817862
54469,2016-11,6.584074882
54470,2016-11,6.464550799
54471,2016-11,6.552205383
54473,2016-11,4.292650699
54489,2016-11,5.153538105
54490,2016-11,3.862594545
54492,2016-11,4.974842946
54498,2016-11,5.07059257
54506,2016-11,5.153538105
54508,2016-11,5.657311097
54509,2016-11,5.657311097
54510,2016-11,6.045087923
54517,2016-11,4.723016822
54519,2016-11,5.45514134
54520,2016-11,5.226703564
54523,2016-11,5.851381881
54527,2016-11,5.885770109
54528,2016-11,5.722768363
54531,2016-11,5.153538105
54535,2016-11,5.584137011
54536,2016-11,4.292650699
54539,2016-11,5.292153929
54545,2016-11,6.05244065
54553,2016-11,5.153538105
54561,2016-11,6.550568179
54562,2016-11,5.121675962
54568,2016-11,5.473968259
54572,2016-11,5.121675962
54574,2016-11,5.153538105
54577,2016-11,6.483098934
54590,2016-11,6.464550799
54595,2016-11,4.40582999
54598,2016-11,5.722768363
54607,2016-11,6.895217943
54613,2016-11,5.405415974
54616,2016-11,5.292153929
54617,2016-11,6.153413856
54619,2016-11,4.974842946
54624,2016-11,5.657311097
54630,2016-11,5.45514134
54634,2016-11,5.07059257
54635,2016-11,5.54404215
54637,2016-11,5.501180385
54639,2016-11,4.836247821
54640,2016-11,6.362466936
54644,2016-11,4.544373396
54646,2016-11,5.501180385
54648,2016-11,4.351813812
54649,2016-11,5.836040761
54659,2016-11,5.153538105
54661,2016-11,5.722768363
54664,2016-11,5.137811248
54666,2016-11,4.974842946
54667,2016-11,6.316422771
54670,2016-11,5.292153929
54671,2016-11,6.087953139
54672,2016-11,5.621800638
54674,2016-11,6.584074882
54684,2016-11,4.974842946
54687,2016-11,5.722768363
54692,2016-11,5.58413701
54695,2016-11,5.836040761
54698,2016-11,5.836040761
54704,2016-11,5.909217723
54705,2016-11,5.97467729
54706,2016-11,5.885770109
54707,2016-11,5.722768363
54708,2016-11,5.292153929
54709,2016-11,5.722768363
54716,2016-11,6.405333138
54720,2016-11,6.292054527
54724,2016-11,4.292650699
54729,2016-11,5.97467729
54732,2016-11,5.781982259
54734,2016-11,4.974842946
54735,2016-11,4.723016822
54737,2016-11,5.836040761
54739,2016-11,6.483098934
54746,2016-11,3.862594545
54749,2016-11,5.153538105
54750,2016-11,6.584074882
54756,2016-11,5.292153929
54758,2016-11,6.501109382
54759,2016-11,4.974842946
54763,2016-11,6.153413856
54770,2016-11,6.292054527
54778,2016-11,5.07059257
54783,2016-11,6.405333138
54787,2016-11,5.292153929
54791,2016-11,4.292650699
54798,2016-11,3.862594545
54802,2016-11,5.836040761
54805,2016-11,6.292054527
54809,2016-11,6.703793674
54812,2016-11,6.405333138
54813,2016-11,5.501180385
54817,2016-11,4.995209729
54823,2016-11,6.552205383
54824,2016-11,5.58413701
54825,2016-11,5.014930043
54831,2016-11,5.405415974
54834,2016-11,5.885770109
54842,2016-11,4.974842946
54846,2016-11,7.201207127
54852,2016-11,6.65725587
54858,2016-11,5.328351404
54859,2016-11,5.722768363
54863,2016-11,4.723016822
54871,2016-11,4.292650699
54890,2016-11,5.153538105
54891,2016-11,4.885961244
54894,2016-11,6.153413856
54905,2016-11,5.722768363
54918,2016-11,6.362466936
54919,2016-11,6.153413856
54921,2016-11,5.292153929
54926,2016-11,5.722768363
54929,2016-11,4.995209729
54930,2016-11,5.292153929
54934,2016-11,6.131278573
54943,2016-11,5.501180385
54958,2016-11,6.153413856
54968,2016-11,6.445431881
54973,2016-11,5.97467729
54975,2016-11,6.014774739
54977,2016-11,5.931812567
54979,2016-11,6.212630577
54986,2016-11,5.304455557
54990,2016-11,5.415684509
54992,2016-11,5.292153929
54993,2016-11,6.518612438
54997,2016-11,4.974842946
54999,2016-11,5.435726077
55000,2016-11,4.723016822
55002,2016-11,3.862594545
55012,2016-11,4.974842946
55019,2016-11,6.266691431
55028,2016-11,5.405415974
55030,2016-11,5.722768363
55041,2016-11,6.014774739
55050,2016-11,6.014774739
55054,2016-11,5.405415974
55063,2016-11,6.323550702
55065,2016-11,6.33987127
55068,2016-11,5.292153929
55072,2016-11,5.292153929
55074,2016-11,5.501180385
55076,2016-11,6.690848997
55077,2016-11,4.974842946
55079,2016-11,5.599477499
55082,2016-11,4.723016822
55083,2016-11,5.722768363
55087,2016-11,6.087953139
55090,2016-11,5.722768363
55095,2016-11,5.501180385
55098,2016-11,6.153413856
55099,2016-11,6.153413856
55104,2016-11,4.544373396
55120,2016-11,5.405415974
55123,2016-11,3.862594545
55131,2016-11,5.153538105
55139,2016-11,5.45514134
55143,2016-11,5.07059257
55156,2016-11,6.405333138
55157,2016-11,5.722768363
55162,2016-11,5.292153929
55168,2016-11,5.793176777
55175,2016-11,3.862594545
55177,2016-11,5.722768363
55182,2016-11,6.05244065
55191,2016-11,5.97467729
55194,2016-11,6.584074882
55196,2016-11,5.690901317
55198,2016-11,5.747135172
55202,2016-11,4.753317069
55214,2016-11,5.836040761
55219,2016-11,4.154158974
55220,2016-11,6.014774739
55227,2016-11,6.483098934
55234,2016-11,6.584074882
55243,2016-11,6.445431881
55244,2016-11,6.153413856
55255,2016-11,6.493967727
55262,2016-11,6.240248782
55264,2016-11,5.226703564
55274,2016-11,6.657255871
55276,2016-11,6.445431881
55279,2016-11,5.657311097
55281,2016-11,6.309212118
55287,2016-11,3.862594545
55288,2016-11,6.153413856
55291,2016-11,4.723016822
55295,2016-11,6.070450575
55303,2016-11,4.292650699
55305,2016-11,6.153413856
55307,2016-11,6.121545176
55308,2016-11,5.45514134
55319,2016-11,5.722768363
55321,2016-11,4.544373396
55322,2016-11,6.846269403
55324,2016-11,6.05244065
55327,2016-11,5.722768363
55328,2016-11,5.292153929
55329,2016-11,5.722768363
55332,2016-11,5.722768363
55339,2016-11,6.405333138
55340,2016-11,6.153413856
55348,2016-11,5.82031125
55351,2016-11,5.292153929
55352,2016-11,6.781937074
55353,2016-11,6.584074882
55362,2016-11,4.723016822
55363,2016-11,6.153413856
55366,2016-11,4.292650699
55380,2016-11,5.58413701
55384,2016-11,5.781982259
55386,2016-11,6.087953139
55390,2016-11,5.885770109
55392,2016-11,5.576322357
55393,2016-11,5.97467729
55400,2016-11,6.014774739
55409,2016-11,5.885770109
55417,2016-11,5.292153929
55424,2016-11,4.657587153
55434,2016-11,3.862594545
55435,2016-11,5.292153929
55437,2016-11,4.544373396
55441,2016-11,5.292153929
55446,2016-11,6.36024399
55448,2016-11,5.722768363
55456,2016-11,5.722768363
55459,2016-11,6.121545176
55460,2016-11,5.292153929
55465,2016-11,4.974842946
55470,2016-11,6.584074882
55471,2016-11,5.351362178
55472,2016-11,5.657311097
55481,2016-11,6.153413856
55482,2016-11,6.087953139
55493,2016-11,6.816005805
55498,2016-11,4.8616016
55499,2016-11,6.153413856
55502,2016-11,4.974842946
55510,2016-11,5.722768363
55512,2016-11,6.118266529
55515,2016-11,4.723016822
55521,2016-11,6.153413856
55526,2016-11,4.974842946
55533,2016-11,4.723016822
55535,2016-11,6.584074882
55544,2016-11,6.584074882
55546,2016-11,5.153538105
55550,2016-11,4.455523524
55556,2016-11,5.722768363
55558,2016-11,5.292153929
55559,2016-11,5.153538105
55561,2016-11,4.657587153
55562,2016-11,4.691162849
55567,2016-11,6.518612438
55571,2016-11,4.8616016
55574,2016-11,5.292153929
55575,2016-11,6.292054527
55581,2016-11,5.722768363
55582,2016-11,4.292650699
55583,2016-11,5.292153929
55610,2016-11,6.087953139
55612,2016-11,4.292650699
55619,2016-11,7.087925525
55620,2016-11,4.292650699
55626,2016-11,5.722768363
55632,2016-11,5.836040761
55634,2016-11,5.97467729
55640,2016-11,6.215448299
55642,2016-11,5.657311097
55646,2016-11,5.351362178
55649,2016-11,3.862594545
55651,2016-11,6.153413856
55653,2016-11,5.836040761
55658,2016-11,4.723016822
55662,2016-11,4.909401781
55671,2016-11,6.292054527
55672,2016-11,6.153413856
55678,2016-11,5.836040761
55680,2016-11,5.836040761
55681,2016-11,5.153538105
55684,2016-11,4.622092928
55685,2016-11,5.629066946
55694,2016-11,6.405333138
55698,2016-11,5.292153929
55700,2016-11,5.153538105
55705,2016-11,5.657311097
55709,2016-11,5.07059257
55712,2016-11,5.781982259
55718,2016-11,6.153413856
55720,2016-11,3.862594545
55723,2016-11,5.292153929
55732,2016-11,6.501109382
55736,2016-11,5.931812567
55741,2016-11,4.723016822
55743,2016-11,5.836040761
55746,2016-11,6.014774739
55750,2016-11,6.292054527
55751,2016-11,5.83084171
55754,2016-11,6.05244065
55757,2016-11,6.33987127
55762,2016-11,5.501180385
55770,2016-11,6.501109382
55771,2016-11,4.974842946
55772,2016-11,3.862594545
55774,2016-11,5.54404215
55776,2016-11,6.063309126
55786,2016-11,5.722768363
55787,2016-11,6.33987127
55789,2016-11,5.722768363
55790,2016-11,5.931812567
55794,2016-11,5.722768363
55804,2016-11,6.087953139
55807,2016-11,5.292153929
55812,2016-11,6.464550799
55813,2016-11,4.8616016
55827,2016-11,5.153538105
55830,2016-11,5.226703564
55832,2016-11,6.722718659
55833,2016-11,5.657311097
55835,2016-11,5.722768363
55841,2016-11,5.292153929
55842,2016-11,5.584137011
55845,2016-11,4.292650699
55852,2016-11,6.147169545
55854,2016-11,5.97467729
55858,2016-11,5.405415974
55861,2016-11,6.445431881
55864,2016-11,5.836040761
55867,2016-11,6.266691431
